Product,Brewer_Value,Brand_Value,Package_Value,Segment_Value,AB_Segment_Value,AB_Subsegment_Value,AB_Megasegment_Value,Date,Display_Count,Display_Share,Distribution,Feature_Count,Feature_Share,Price_per_Unit,Price_per_Volume,Unit_Sales,Volume_Sales,Volume_Share_of_Category, Average_of_Max_TemperatureC , Average_of_Mean_TemperatureC , Average_of_Min_TemperatureC ,Average_of_Dew_PointC , Average_of_MeanDew_PointC , Average_of_Min_DewpointC , Average_of_Max_Humidity , Average_of_Mean_Humidity , Average_of_Min_Humidity , Average_of_Max_Sea_Level_PressurehPa , Average_of_Mean_Sea_Level_PressurehPa , Average_of_Min_Sea_Level_PressurehPa ,Average_of_Max_VisibilityKm , Average_of_ Mean_VisibilityKm , Average_of_Min_VisibilitykM ,Average_of_Max_Wind_SpeedKmh ,Average_of_Mean_Wind_SpeedKmh ,Average_of_Max_Gust_SpeedKmh,Average_of_Precipitationmm ,Average_of _CloudCover ,Average_of _WindDirDegrees ,State_GDP,Alcohol_Retail_Trade_employees ,State_Personal_income,Resident_Population_in_city,Per_Capita_Personal_Income_in_city,Occupancy,Labor_Force_in_city,Employment_in_city,Unemployment_in_city,Unemp_Rate_in_city,Consumer_Price_Index_MaltBeverages,Consumer_Price_Index_Wine,Producer_Price_Index_by_Industry
BRAND18 6-PACK 11.2-13 OZ GLASS,ABI,BRAND18,6-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,HE NEAR BEER,HARD SODA,ABOVE CORE,11-03-2013,0,,0,,,0,0,,0,0,25.28571429,19,12.71428571,11.57142857,6.571428571,0.571428571,83.28571429,55.85714286,28,1017.857143,1015.428571,1013.571429,16,14,9.714285714,10.57142857,1,17.16666667,0,2,100.1428571,2302379,15.2,1883847244,10045.175,47580,0.724,4994700,4541700,453000,0.091,1.239,10.511,
BRAND145 12-PACK 11.2-13 OZ GLASS,ABI,BRAND145,12-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,HE BEER,IMPORT,ABOVE CORE,11-03-2013,0,,0.418106912,,,15.74995806,33.7474996,1710,797.9420466,0.091670022,25.28571429,19,12.71428571,11.57142857,6.571428571,0.571428571,83.28571429,55.85714286,28,1017.857143,1015.428571,1013.571429,16,14,9.714285714,10.57142857,1,17.16666667,0,2,100.1428571,2302379,15.2,1883847244,10045.175,47580,0.724,4994700,4541700,453000,0.091,1.239,10.511,
BRAND2 12-PACK 11.2-13 OZ GLASS,COMPETITOR1,BRAND2,12-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,HE BEER,CRAFT,ABOVE CORE,11-03-2013,422,1.965492891,0.928534369,884,2.527650126,14.70510672,29.41021344,12682,6341.112418,0.728486385,25.28571429,19,12.71428571,11.57142857,6.571428571,0.571428571,83.28571429,55.85714286,28,1017.857143,1015.428571,1013.571429,16,14,9.714285714,10.57142857,1,17.16666667,0,2,100.1428571,2302379,15.2,1883847244,10045.175,47580,0.724,4994700,4541700,453000,0.091,1.239,10.511,
BRAND2 12-PACK 12 OZ CAN,COMPETITOR1,BRAND2,12-PACK 12 OZ CAN,CRAFT/IMPORT,HE BEER,CRAFT,ABOVE CORE,11-03-2013,0,,0.298445635,,,15.16631393,30.33262787,991,495.7394571,0.056952065,25.28571429,19,12.71428571,11.57142857,6.571428571,0.571428571,83.28571429,55.85714286,28,1017.857143,1015.428571,1013.571429,16,14,9.714285714,10.57142857,1,17.16666667,0,2,100.1428571,2302379,15.2,1883847244,10045.175,47580,0.724,4994700,4541700,453000,0.091,1.239,10.511,
BRAND2 24-PACK 11.2-13 OZ GLASS,COMPETITOR1,BRAND2,24-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,HE BEER,CRAFT,ABOVE CORE,11-03-2013,0,,0.2554011,,,26.95173211,26.95173211,681,681.4637089,0.078288635,25.28571429,19,12.71428571,11.57142857,6.571428571,0.571428571,83.28571429,55.85714286,28,1017.857143,1015.428571,1013.571429,16,14,9.714285714,10.57142857,1,17.16666667,0,2,100.1428571,2302379,15.2,1883847244,10045.175,47580,0.724,4994700,4541700,453000,0.091,1.239,10.511,
BRAND2 6-PACK 11.2-13 OZ GLASS,COMPETITOR1,BRAND2,6-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,HE BEER,CRAFT,ABOVE CORE,11-03-2013,14,0.065177108,0.885573309,,0,10.01950752,40.07803007,8370,2092.468054,0.240389128,25.28571429,19,12.71428571,11.57142857,6.571428571,0.571428571,83.28571429,55.85714286,28,1017.857143,1015.428571,1013.571429,16,14,9.714285714,10.57142857,1,17.16666667,0,2,100.1428571,2302379,15.2,1883847244,10045.175,47580,0.724,4994700,4541700,453000,0.091,1.239,10.511,
BRAND12 12-PACK 11.2-13 OZ GLASS,COMPETITOR1,BRAND12,12-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,HE BEER,CRAFT,ABOVE CORE,11-03-2013,0,,0.818985793,,,14.98667329,29.97334657,5680,2840.17463,0.326287946,25.28571429,19,12.71428571,11.57142857,6.571428571,0.571428571,83.28571429,55.85714286,28,1017.857143,1015.428571,1013.571429,16,14,9.714285714,10.57142857,1,17.16666667,0,2,100.1428571,2302379,15.2,1883847244,10045.175,47580,0.724,4994700,4541700,453000,0.091,1.239,10.511,
BRAND14 6-PACK 11.2-13 OZ GLASS,COMPETITOR1,BRAND14,6-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,HE BEER,CRAFT,ABOVE CORE,11-03-2013,0,,0,,,0,0,,0,0,25.28571429,19,12.71428571,11.57142857,6.571428571,0.571428571,83.28571429,55.85714286,28,1017.857143,1015.428571,1013.571429,16,14,9.714285714,10.57142857,1,17.16666667,0,2,100.1428571,2302379,15.2,1883847244,10045.175,47580,0.724,4994700,4541700,453000,0.091,1.239,10.511,
BRAND146 4-PACK 16 OZ CAN,ABI,BRAND146,4-PACK 16 OZ CAN,CRAFT/IMPORT,HE BEER,IMPORT,ABOVE CORE,11-03-2013,0,,0.531388502,,,8.437262207,37.97147708,2908,646.057686,0.074221082,25.28571429,19,12.71428571,11.57142857,6.571428571,0.571428571,83.28571429,55.85714286,28,1017.857143,1015.428571,1013.571429,16,14,9.714285714,10.57142857,1,17.16666667,0,2,100.1428571,2302379,15.2,1883847244,10045.175,47580,0.724,4994700,4541700,453000,0.091,1.239,10.511,
BRAND6 12-PACK 11.2-13 OZ GLASS,COMPETITOR3,BRAND6,12-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,CORE,CORE IMPORT,CORE & VALUE,11-03-2013,0,,0.523754004,,,14.39287012,28.78574024,2691,1345.712872,0.15459961,25.28571429,19,12.71428571,11.57142857,6.571428571,0.571428571,83.28571429,55.85714286,28,1017.857143,1015.428571,1013.571429,16,14,9.714285714,10.57142857,1,17.16666667,0,2,100.1428571,2302379,15.2,1883847244,10045.175,47580,0.724,4994700,4541700,453000,0.091,1.239,10.511,
BRAND317 SINGLES 25 OZ CAN,ABI,BRAND317,SINGLES 25 OZ CAN,VALUE,VALUE,VALUE REGULAR,CORE & VALUE,11-03-2013,0,,0.222979024,,,2.433919406,28.04054615,6968,604.8507808,0.069487107,25.28571429,19,12.71428571,11.57142857,6.571428571,0.571428571,83.28571429,55.85714286,28,1017.857143,1015.428571,1013.571429,16,14,9.714285714,10.57142857,1,17.16666667,0,2,100.1428571,2302379,15.2,1883847244,10045.175,47580,0.724,4994700,4541700,453000,0.091,1.239,10.511,
BRAND317 SINGLES 32 OZ BTL,ABI,BRAND317,SINGLES 32 OZ BTL,VALUE,VALUE,VALUE REGULAR,CORE & VALUE,11-03-2013,0,,0.905469424,,,2.964148148,26.68000134,30390,3376.383895,0.387889306,25.28571429,19,12.71428571,11.57142857,6.571428571,0.571428571,83.28571429,55.85714286,28,1017.857143,1015.428571,1013.571429,16,14,9.714285714,10.57142857,1,17.16666667,0,2,100.1428571,2302379,15.2,1883847244,10045.175,47580,0.724,4994700,4541700,453000,0.091,1.239,10.511,
BRAND261 12-PACK 11.2-13 OZ GLASS,ABI,BRAND261,12-PACK 11.2-13 OZ GLASS,PREMIUM,CORE,PREMIUM LIGHT,CORE & VALUE,11-03-2013,0,,0.962092891,,,11.08784257,22.17568513,9251,4625.297148,0.53136828,25.28571429,19,12.71428571,11.57142857,6.571428571,0.571428571,83.28571429,55.85714286,28,1017.857143,1015.428571,1013.571429,16,14,9.714285714,10.57142857,1,17.16666667,0,2,100.1428571,2302379,15.2,1883847244,10045.175,47580,0.724,4994700,4541700,453000,0.091,1.239,10.511,
BRAND261 12-PACK 12 OZ CAN,ABI,BRAND261,12-PACK 12 OZ CAN,PREMIUM,CORE,PREMIUM LIGHT,CORE & VALUE,11-03-2013,0,,0.998489373,,,11.04430397,22.08860794,25093,12546.59534,1.441391238,25.28571429,19,12.71428571,11.57142857,6.571428571,0.571428571,83.28571429,55.85714286,28,1017.857143,1015.428571,1013.571429,16,14,9.714285714,10.57142857,1,17.16666667,0,2,100.1428571,2302379,15.2,1883847244,10045.175,47580,0.724,4994700,4541700,453000,0.091,1.239,10.511,
BRAND261 12-PACK 16 OZ AMBTL,ABI,BRAND261,12-PACK 16 OZ AMBTL,PREMIUM,CORE,PREMIUM LIGHT,CORE & VALUE,11-03-2013,0,,0,,,0,0,,0,0,25.28571429,19,12.71428571,11.57142857,6.571428571,0.571428571,83.28571429,55.85714286,28,1017.857143,1015.428571,1013.571429,16,14,9.714285714,10.57142857,1,17.16666667,0,2,100.1428571,2302379,15.2,1883847244,10045.175,47580,0.724,4994700,4541700,453000,0.091,1.239,10.511,
BRAND261 12-PACK 8 OZ CAN,ABI,BRAND261,12-PACK 8 OZ CAN,PREMIUM,CORE,PREMIUM LIGHT,CORE & VALUE,11-03-2013,0,,0.398243224,,,7.636906408,22.91301052,3513,1170.75011,0.134499353,25.28571429,19,12.71428571,11.57142857,6.571428571,0.571428571,83.28571429,55.85714286,28,1017.857143,1015.428571,1013.571429,16,14,9.714285714,10.57142857,1,17.16666667,0,2,100.1428571,2302379,15.2,1883847244,10045.175,47580,0.724,4994700,4541700,453000,0.091,1.239,10.511,
BRAND261 18-PACK 11.2-13 OZ GLASS,ABI,BRAND261,18-PACK 11.2-13 OZ GLASS,PREMIUM,CORE,PREMIUM LIGHT,CORE & VALUE,11-03-2013,21,0.099798168,0.098243053,14,0.040652484,16.43723657,21.91631543,582,436.2162437,0.050113856,25.28571429,19,12.71428571,11.57142857,6.571428571,0.571428571,83.28571429,55.85714286,28,1017.857143,1015.428571,1013.571429,16,14,9.714285714,10.57142857,1,17.16666667,0,2,100.1428571,2302379,15.2,1883847244,10045.175,47580,0.724,4994700,4541700,453000,0.091,1.239,10.511,
BRAND261 18-PACK 12 OZ CAN,ABI,BRAND261,18-PACK 12 OZ CAN,PREMIUM,CORE,PREMIUM LIGHT,CORE & VALUE,11-03-2013,97,0.450125125,0.585983727,14,0.040652484,14.37165271,19.16220362,17034,12775.31533,1.46766729,25.28571429,19,12.71428571,11.57142857,6.571428571,0.571428571,83.28571429,55.85714286,28,1017.857143,1015.428571,1013.571429,16,14,9.714285714,10.57142857,1,17.16666667,0,2,100.1428571,2302379,15.2,1883847244,10045.175,47580,0.724,4994700,4541700,453000,0.091,1.239,10.511,
BRAND261 20-PACK 11.2-13 OZ GLASS,ABI,BRAND261,20-PACK 11.2-13 OZ GLASS,PREMIUM,CORE,PREMIUM LIGHT,CORE & VALUE,11-03-2013,219,1.020961922,0.906009751,248,0.708036139,16.41986304,19.70462383,12002,10001.16597,1.148964529,25.28571429,19,12.71428571,11.57142857,6.571428571,0.571428571,83.28571429,55.85714286,28,1017.857143,1015.428571,1013.571429,16,14,9.714285714,10.57142857,1,17.16666667,0,2,100.1428571,2302379,15.2,1883847244,10045.175,47580,0.724,4994700,4541700,453000,0.091,1.239,10.511,
BRAND261 20-PACK 12 OZ CAN,ABI,BRAND261,20-PACK 12 OZ CAN,PREMIUM,CORE,PREMIUM LIGHT,CORE & VALUE,11-03-2013,87,0.407356926,0.405241584,,0,16.81917967,20.18382296,7303,6085.507424,0.699121701,25.28571429,19,12.71428571,11.57142857,6.571428571,0.571428571,83.28571429,55.85714286,28,1017.857143,1015.428571,1013.571429,16,14,9.714285714,10.57142857,1,17.16666667,0,2,100.1428571,2302379,15.2,1883847244,10045.175,47580,0.724,4994700,4541700,453000,0.091,1.239,10.511,
BRAND261 20-PACK 16 OZ AMBTL,ABI,BRAND261,20-PACK 16 OZ AMBTL,PREMIUM,CORE,PREMIUM LIGHT,CORE & VALUE,11-03-2013,0,,0,,,0,0,,0,0,25.28571429,19,12.71428571,11.57142857,6.571428571,0.571428571,83.28571429,55.85714286,28,1017.857143,1015.428571,1013.571429,16,14,9.714285714,10.57142857,1,17.16666667,0,2,100.1428571,2302379,15.2,1883847244,10045.175,47580,0.724,4994700,4541700,453000,0.091,1.239,10.511,
BRAND261 24-PACK 11.2-13 OZ GLASS,ABI,BRAND261,24-PACK 11.2-13 OZ GLASS,PREMIUM,CORE,PREMIUM LIGHT,CORE & VALUE,11-03-2013,0,,0.047170785,,,16.35908859,16.35908859,2379,2379.420131,0.273355061,25.28571429,19,12.71428571,11.57142857,6.571428571,0.571428571,83.28571429,55.85714286,28,1017.857143,1015.428571,1013.571429,16,14,9.714285714,10.57142857,1,17.16666667,0,2,100.1428571,2302379,15.2,1883847244,10045.175,47580,0.724,4994700,4541700,453000,0.091,1.239,10.511,
BRAND261 24-PACK 8 OZ CAN,ABI,BRAND261,24-PACK 8 OZ CAN,PREMIUM,CORE,PREMIUM LIGHT,CORE & VALUE,11-03-2013,0,,0.334266572,,,13.15869124,19.73705001,1568,1045.367324,0.120094995,25.28571429,19,12.71428571,11.57142857,6.571428571,0.571428571,83.28571429,55.85714286,28,1017.857143,1015.428571,1013.571429,16,14,9.714285714,10.57142857,1,17.16666667,0,2,100.1428571,2302379,15.2,1883847244,10045.175,47580,0.724,4994700,4541700,453000,0.091,1.239,10.511,
BRAND261 30-PACK 12 OZ CAN,ABI,BRAND261,30-PACK 12 OZ CAN,PREMIUM,CORE,PREMIUM LIGHT,CORE & VALUE,11-03-2013,818,3.811043249,0.594623886,673,1.92524515,21.11061455,16.88849164,20971,26213.67623,3.011507282,25.28571429,19,12.71428571,11.57142857,6.571428571,0.571428571,83.28571429,55.85714286,28,1017.857143,1015.428571,1013.571429,16,14,9.714285714,10.57142857,1,17.16666667,0,2,100.1428571,2302379,15.2,1883847244,10045.175,47580,0.724,4994700,4541700,453000,0.091,1.239,10.511,
BRAND261 36-PACK 12 OZ CAN,ABI,BRAND261,36-PACK 12 OZ CAN,PREMIUM,CORE,PREMIUM LIGHT,CORE & VALUE,11-03-2013,320,1.490926351,0.416959935,268,0.764872679,22.9927701,15.3285134,36326,54488.71305,6.259829972,25.28571429,19,12.71428571,11.57142857,6.571428571,0.571428571,83.28571429,55.85714286,28,1017.857143,1015.428571,1013.571429,16,14,9.714285714,10.57142857,1,17.16666667,0,2,100.1428571,2302379,15.2,1883847244,10045.175,47580,0.724,4994700,4541700,453000,0.091,1.239,10.511,
BRAND261 3-PACK 25 OZ CAN,ABI,BRAND261,3-PACK 25 OZ CAN,PREMIUM,CORE,PREMIUM LIGHT,CORE & VALUE,11-03-2013,0,,0.946862466,,,6.309243132,24.22904428,39145,10193.48134,1.171058306,25.28571429,19,12.71428571,11.57142857,6.571428571,0.571428571,83.28571429,55.85714286,28,1017.857143,1015.428571,1013.571429,16,14,9.714285714,10.57142857,1,17.16666667,0,2,100.1428571,2302379,15.2,1883847244,10045.175,47580,0.724,4994700,4541700,453000,0.091,1.239,10.511,
BRAND261 6-PACK 11.2-13 OZ GLASS,ABI,BRAND261,6-PACK 11.2-13 OZ GLASS,PREMIUM,CORE,PREMIUM LIGHT,CORE & VALUE,11-03-2013,0,,0.981337686,,,7.560846557,30.24338623,8036,2009.050364,0.230805849,25.28571429,19,12.71428571,11.57142857,6.571428571,0.571428571,83.28571429,55.85714286,28,1017.857143,1015.428571,1013.571429,16,14,9.714285714,10.57142857,1,17.16666667,0,2,100.1428571,2302379,15.2,1883847244,10045.175,47580,0.724,4994700,4541700,453000,0.091,1.239,10.511,
BRAND261 8-PACK 16 OZ AMBTL,ABI,BRAND261,8-PACK 16 OZ AMBTL,PREMIUM,CORE,PREMIUM LIGHT,CORE & VALUE,11-03-2013,0,,0.587396391,,,10.9504148,24.64089738,1780,791.1847305,0.090893721,25.28571429,19,12.71428571,11.57142857,6.571428571,0.571428571,83.28571429,55.85714286,28,1017.857143,1015.428571,1013.571429,16,14,9.714285714,10.57142857,1,17.16666667,0,2,100.1428571,2302379,15.2,1883847244,10045.175,47580,0.724,4994700,4541700,453000,0.091,1.239,10.511,
BRAND272 12-PACK 8 OZ CAN,ABI,BRAND272,12-PACK 8 OZ CAN,PREMIUM PLUS,CORE,PREMIUM PLUS,CORE & VALUE,11-03-2013,0,,0,,,0,0,,0,0,25.28571429,19,12.71428571,11.57142857,6.571428571,0.571428571,83.28571429,55.85714286,28,1017.857143,1015.428571,1013.571429,16,14,9.714285714,10.57142857,1,17.16666667,0,2,100.1428571,2302379,15.2,1883847244,10045.175,47580,0.724,4994700,4541700,453000,0.091,1.239,10.511,
BRAND272 3-PACK 25 OZ CAN,ABI,BRAND272,3-PACK 25 OZ CAN,PREMIUM PLUS,CORE,PREMIUM PLUS,CORE & VALUE,11-03-2013,0,,0,,,0,0,,0,0,25.28571429,19,12.71428571,11.57142857,6.571428571,0.571428571,83.28571429,55.85714286,28,1017.857143,1015.428571,1013.571429,16,14,9.714285714,10.57142857,1,17.16666667,0,2,100.1428571,2302379,15.2,1883847244,10045.175,47580,0.724,4994700,4541700,453000,0.091,1.239,10.511,
BRAND272 SINGLES 25 OZ CAN,ABI,BRAND272,SINGLES 25 OZ CAN,PREMIUM PLUS,CORE,PREMIUM PLUS,CORE & VALUE,11-03-2013,0,,0.928115323,,,3.752912605,43.23632034,22809,1979.862983,0.227452714,25.28571429,19,12.71428571,11.57142857,6.571428571,0.571428571,83.28571429,55.85714286,28,1017.857143,1015.428571,1013.571429,16,14,9.714285714,10.57142857,1,17.16666667,0,2,100.1428571,2302379,15.2,1883847244,10045.175,47580,0.724,4994700,4541700,453000,0.091,1.239,10.511,
BRAND275 12-PACK 11.2-13 OZ GLASS,ABI,BRAND275,12-PACK 11.2-13 OZ GLASS,PREMIUM PLUS,CORE,PREMIUM PLUS,CORE & VALUE,11-03-2013,0,,0.848397545,,,12.32293831,24.64587663,3876,1938.200028,0.222666346,25.28571429,19,12.71428571,11.57142857,6.571428571,0.571428571,83.28571429,55.85714286,28,1017.857143,1015.428571,1013.571429,16,14,9.714285714,10.57142857,1,17.16666667,0,2,100.1428571,2302379,15.2,1883847244,10045.175,47580,0.724,4994700,4541700,453000,0.091,1.239,10.511,
BRAND275 12-PACK 12 OZ CAN,ABI,BRAND275,12-PACK 12 OZ CAN,PREMIUM PLUS,CORE,PREMIUM PLUS,CORE & VALUE,11-03-2013,0,,0.629177125,,,12.51452342,25.02904684,1965,982.7338772,0.112899473,25.28571429,19,12.71428571,11.57142857,6.571428571,0.571428571,83.28571429,55.85714286,28,1017.857143,1015.428571,1013.571429,16,14,9.714285714,10.57142857,1,17.16666667,0,2,100.1428571,2302379,15.2,1883847244,10045.175,47580,0.724,4994700,4541700,453000,0.091,1.239,10.511,
BRAND275 6-PACK 11.2-13 OZ GLASS,ABI,BRAND275,6-PACK 11.2-13 OZ GLASS,PREMIUM PLUS,CORE,PREMIUM PLUS,CORE & VALUE,11-03-2013,0,,0.786240999,,,8.146970264,32.58788106,3515,878.7466857,0.100953106,25.28571429,19,12.71428571,11.57142857,6.571428571,0.571428571,83.28571429,55.85714286,28,1017.857143,1015.428571,1013.571429,16,14,9.714285714,10.57142857,1,17.16666667,0,2,100.1428571,2302379,15.2,1883847244,10045.175,47580,0.724,4994700,4541700,453000,0.091,1.239,10.511,
BRAND200 12-PACK 8 OZ CAN,ABI,BRAND200,12-PACK 8 OZ CAN,FMB/PAB,HE NEAR BEER,FMB,ABOVE CORE,11-03-2013,0,,0.83362388,,,12.52586333,37.58134811,3725,1241.63271,0.142642562,25.28571429,19,12.71428571,11.57142857,6.571428571,0.571428571,83.28571429,55.85714286,28,1017.857143,1015.428571,1013.571429,16,14,9.714285714,10.57142857,1,17.16666667,0,2,100.1428571,2302379,15.2,1883847244,10045.175,47580,0.724,4994700,4541700,453000,0.091,1.239,10.511,
BRAND200 SINGLES 25 OZ CAN,ABI,BRAND200,SINGLES 25 OZ CAN,FMB/PAB,HE NEAR BEER,FMB,ABOVE CORE,11-03-2013,0,,0.453495692,,,3.677661375,42.36937068,5466,474.4221459,0.054503067,25.28571429,19,12.71428571,11.57142857,6.571428571,0.571428571,83.28571429,55.85714286,28,1017.857143,1015.428571,1013.571429,16,14,9.714285714,10.57142857,1,17.16666667,0,2,100.1428571,2302379,15.2,1883847244,10045.175,47580,0.724,4994700,4541700,453000,0.091,1.239,10.511,
BRAND266 SINGLES 25 OZ CAN,ABI,BRAND266,SINGLES 25 OZ CAN,PREMIUM,CORE,PREMIUM REGULAR,CORE & VALUE,11-03-2013,0,,0.795034814,,,2.956852774,34.06512412,25202,2187.517583,0.251308709,25.28571429,19,12.71428571,11.57142857,6.571428571,0.571428571,83.28571429,55.85714286,28,1017.857143,1015.428571,1013.571429,16,14,9.714285714,10.57142857,1,17.16666667,0,2,100.1428571,2302379,15.2,1883847244,10045.175,47580,0.724,4994700,4541700,453000,0.091,1.239,10.511,
BRAND266 SINGLES 40 OZ WDBTL,ABI,BRAND266,SINGLES 40 OZ WDBTL,PREMIUM,CORE,PREMIUM REGULAR,CORE & VALUE,11-03-2013,0,,0.292686978,,,4.206237462,30.28248713,3348,465.0882942,0.053430765,25.28571429,19,12.71428571,11.57142857,6.571428571,0.571428571,83.28571429,55.85714286,28,1017.857143,1015.428571,1013.571429,16,14,9.714285714,10.57142857,1,17.16666667,0,2,100.1428571,2302379,15.2,1883847244,10045.175,47580,0.724,4994700,4541700,453000,0.091,1.239,10.511,
BRAND312 30-PACK 12 OZ CAN,ABI,BRAND312,30-PACK 12 OZ CAN,VALUE,VALUE,VALUE REGULAR,CORE & VALUE,11-03-2013,0,,0.134588639,,,16.98,13.584,418,522.4062181,0.060015624,25.28571429,19,12.71428571,11.57142857,6.571428571,0.571428571,83.28571429,55.85714286,28,1017.857143,1015.428571,1013.571429,16,14,9.714285714,10.57142857,1,17.16666667,0,2,100.1428571,2302379,15.2,1883847244,10045.175,47580,0.724,4994700,4541700,453000,0.091,1.239,10.511,
BRAND1 6-PACK 11.2-13 OZ GLASS,COMPETITOR97,BRAND1,6-PACK 11.2-13 OZ GLASS,ASSORTED SEGMENT,HE BEER,CRAFT,ABOVE CORE,08-04-2013,0,,0.031755289,,,10.88937888,43.55751553,1414,353.5321523,0.034338496,25.42857143,21,16.28571429,14.14285714,13.85714286,13,87.42857143,68.57142857,49.71428571,1016.142857,1014.714286,1013.571429,16,14.14285714,8.714285714,12.42857143,2.428571429,24.8,0,3,244.8571429,2231635,14.7,1861554346,10045.175,47580,0.847953216,4990800,4514200,476600,0.095,1.291,11.257,
BRAND8 6-PACK 11.2-13 OZ GLASS,COMPETITOR135,BRAND8,6-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,HE BEER,ULTRA HIGH END,ABOVE CORE,08-04-2013,0,,0,,,0,0,,0,0,25.42857143,21,16.28571429,14.14285714,13.85714286,13,87.42857143,68.57142857,49.71428571,1016.142857,1014.714286,1013.571429,16,14.14285714,8.714285714,12.42857143,2.428571429,24.8,0,3,244.8571429,2231635,14.7,1861554346,10045.175,47580,0.847953216,4990800,4514200,476600,0.095,1.291,11.257,
BRAND19 6-PACK 11.2-13 OZ GLASS,COMPETITOR135,BRAND19,6-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,HE BEER,ULTRA HIGH END,ABOVE CORE,08-04-2013,0,,0.061779152,,,14.79693621,59.18774483,409,102.245822,0.009931113,25.42857143,21,16.28571429,14.14285714,13.85714286,13,87.42857143,68.57142857,49.71428571,1016.142857,1014.714286,1013.571429,16,14.14285714,8.714285714,12.42857143,2.428571429,24.8,0,3,244.8571429,2231635,14.7,1861554346,10045.175,47580,0.847953216,4990800,4514200,476600,0.095,1.291,11.257,
BRAND19 6-PACK 12 OZ CAN,COMPETITOR135,BRAND19,6-PACK 12 OZ CAN,CRAFT/IMPORT,HE BEER,ULTRA HIGH END,ABOVE CORE,08-04-2013,0,,0.005566482,,,14.87641033,59.50564131,126,31.45851615,0.003055558,25.42857143,21,16.28571429,14.14285714,13.85714286,13,87.42857143,68.57142857,49.71428571,1016.142857,1014.714286,1013.571429,16,14.14285714,8.714285714,12.42857143,2.428571429,24.8,0,3,244.8571429,2231635,14.7,1861554346,10045.175,47580,0.847953216,4990800,4514200,476600,0.095,1.291,11.257,
BRAND26 12-PACK 11.2-13 OZ GLASS,COMPETITOR135,BRAND26,12-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,HE BEER,ULTRA HIGH END,ABOVE CORE,08-04-2013,0,,0,,,0,0,,0,0,25.42857143,21,16.28571429,14.14285714,13.85714286,13,87.42857143,68.57142857,49.71428571,1016.142857,1014.714286,1013.571429,16,14.14285714,8.714285714,12.42857143,2.428571429,24.8,0,3,244.8571429,2231635,14.7,1861554346,10045.175,47580,0.847953216,4990800,4514200,476600,0.095,1.291,11.257,
BRAND176 12-PACK 11.2-13 OZ GLASS,COMPETITOR1,BRAND176,12-PACK 11.2-13 OZ GLASS,PREMIUM PLUS,CORE,PREMIUM PLUS,CORE & VALUE,08-04-2013,0,,0.382785469,,,13.02045016,26.04090032,1137,568.5411488,0.05522227,25.42857143,21,16.28571429,14.14285714,13.85714286,13,87.42857143,68.57142857,49.71428571,1016.142857,1014.714286,1013.571429,16,14.14285714,8.714285714,12.42857143,2.428571429,24.8,0,3,244.8571429,2231635,14.7,1861554346,10045.175,47580,0.847953216,4990800,4514200,476600,0.095,1.291,11.257,
BRAND140 12-PACK 11.2-13 OZ GLASS,ABI,BRAND140,12-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,CORE,CORE IMPORT,CORE & VALUE,08-04-2013,63,0.215235196,0.603763872,481,1.179711279,13.87994412,27.75988824,2885,1442.445448,0.140104392,25.42857143,21,16.28571429,14.14285714,13.85714286,13,87.42857143,68.57142857,49.71428571,1016.142857,1014.714286,1013.571429,16,14.14285714,8.714285714,12.42857143,2.428571429,24.8,0,3,244.8571429,2231635,14.7,1861554346,10045.175,47580,0.847953216,4990800,4514200,476600,0.095,1.291,11.257,
BRAND140 24-PACK 11.2-13 OZ GLASS,ABI,BRAND140,24-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,CORE,CORE IMPORT,CORE & VALUE,08-04-2013,0,,0.174626118,,,24.10933406,24.10933406,322,321.6068841,0.031237602,25.42857143,21,16.28571429,14.14285714,13.85714286,13,87.42857143,68.57142857,49.71428571,1016.142857,1014.714286,1013.571429,16,14.14285714,8.714285714,12.42857143,2.428571429,24.8,0,3,244.8571429,2231635,14.7,1861554346,10045.175,47580,0.847953216,4990800,4514200,476600,0.095,1.291,11.257,
BRAND140 6-PACK 11.2-13 OZ GLASS,ABI,BRAND140,6-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,CORE,CORE IMPORT,CORE & VALUE,08-04-2013,0,,0.31858744,,,9.436017292,37.74406917,1841,460.3732229,0.044715944,25.42857143,21,16.28571429,14.14285714,13.85714286,13,87.42857143,68.57142857,49.71428571,1016.142857,1014.714286,1013.571429,16,14.14285714,8.714285714,12.42857143,2.428571429,24.8,0,3,244.8571429,2231635,14.7,1861554346,10045.175,47580,0.847953216,4990800,4514200,476600,0.095,1.291,11.257,
